P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
26,31,26_31,1501,species331,4
26,31,26_31,1501,species371,2
48,53,48_53,2602,species333,1
48,53,48_53,2602,species172,2
48,53,48_53,2602,species288,7
48,53,48_53,2602,species52,9
48,53,48_53,2602,species59,4
48,53,48_53,2602,species371,7
48,53,48_53,2602,species175,6
48,53,48_53,2602,species331,9
48,53,48_53,2602,species166,8
48,53,48_53,2602,species260,9
49,17,49_17,802,species308,6
49,17,49_17,802,species331,1
49,17,49_17,802,species237,2
49,17,49_17,802,species371,9
49,17,49_17,802,species59,1
49,17,49_17,802,species126,4
49,17,49_17,802,species295,4
36,29,36_29,1401,species249,10
36,29,36_29,1401,species371,2
36,29,36_29,1401,species308,11
36,29,36_29,1401,species324,11
36,29,36_29,1401,species266,4
34,2,34_2,101,species46,1
34,2,34_2,101,species52,6
34,2,34_2,101,species166,2
34,2,34_2,101,species161,7
34,2,34_2,101,species303,9
34,2,34_2,101,species374,10
34,2,34_2,101,species159,9
61,85,61_85,4203,species262,3
61,85,61_85,4203,species343,1
61,85,61_85,4203,species129,8
61,85,61_85,4203,species166,4
61,85,61_85,4203,species371,5
7,48,7_48,2400,species391,5
7,48,7_48,2400,species59,1
7,48,7_48,2400,species331,2
7,48,7_48,2400,species303,6
7,48,7_48,2400,species166,9
7,48,7_48,2400,species52,11
7,48,7_48,2400,species371,5
7,48,7_48,2400,species172,6
7,48,7_48,2400,species343,9
17,92,17_92,4600,species166,11
17,92,17_92,4600,species291,1
17,92,17_92,4600,species371,11
17,92,17_92,4600,species159,10
17,92,17_92,4600,species308,6
17,92,17_92,4600,species3,7
17,92,17_92,4600,species130,1
17,92,17_92,4600,species226,3
17,92,17_92,4600,species368,2
17,92,17_92,4600,species52,2
17,92,17_92,4600,species343,10
36,40,36_40,2001,species291,6
36,40,36_40,2001,species371,11
36,40,36_40,2001,species331,9
36,40,36_40,2001,species59,9
36,40,36_40,2001,species374,2
36,40,36_40,2001,species130,4
36,40,36_40,2001,species249,6
36,40,36_40,2001,species166,4
36,40,36_40,2001,species150,11
57,80,57_80,4002,species248,2
57,80,57_80,4002,species295,9
57,80,57_80,4002,species393,3
57,80,57_80,4002,species288,6
57,80,57_80,4002,species371,4
57,80,57_80,4002,species374,5
57,80,57_80,4002,species166,5
57,80,57_80,4002,species291,6
57,80,57_80,4002,species260,11
57,80,57_80,4002,species237,8
19,67,19_67,3300,species15,9
19,67,19_67,3300,species290,8
19,67,19_67,3300,species374,3
19,67,19_67,3300,species371,11
19,67,19_67,3300,species166,4
19,67,19_67,3300,species331,7
19,67,19_67,3300,species298,5
49,97,49_97,4802,species290,7
49,97,49_97,4802,species130,5
49,97,49_97,4802,species59,4
49,97,49_97,4802,species295,7
49,97,49_97,4802,species371,2
49,97,49_97,4802,species166,4
49,97,49_97,4802,species159,5
49,97,49_97,4802,species331,3
49,97,49_97,4802,species249,1
49,97,49_97,4802,species164,9
49,97,49_97,4802,species153,5
49,97,49_97,4802,species308,7
49,97,49_97,4802,species374,5
49,97,49_97,4802,species52,5
49,97,49_97,4802,species303,1
49,97,49_97,4802,species227,5
59,1,59_1,2,species303,1
59,1,59_1,2,species166,11
59,1,59_1,2,species374,3
59,1,59_1,2,species371,5
71,98,71_98,4903,species116,1
71,98,71_98,4903,species397,2
71,98,71_98,4903,species260,1
71,98,71_98,4903,species3,10
71,98,71_98,4903,species368,5
71,98,71_98,4903,species288,7
71,98,71_98,4903,species59,8
71,98,71_98,4903,species331,10
71,98,71_98,4903,species371,5
71,98,71_98,4903,species166,11
22,48,22_48,2401,species166,6
22,48,22_48,2401,species266,9
22,48,22_48,2401,species59,5
22,48,22_48,2401,species295,4
22,48,22_48,2401,species249,3
22,48,22_48,2401,species164,10
22,48,22_48,2401,species331,1
74,23,74_23,1103,species308,6
74,23,74_23,1103,species249,10
74,23,74_23,1103,species291,1
74,23,74_23,1103,species129,1
74,23,74_23,1103,species59,9
74,23,74_23,1103,species331,4
74,23,74_23,1103,species371,11
74,23,74_23,1103,species52,1
74,23,74_23,1103,species166,5
79,81,79_81,4003,species159,3
79,81,79_81,4003,species308,10
79,81,79_81,4003,species161,8
79,81,79_81,4003,species129,6
49,68,49_68,3402,species49,9
49,68,49_68,3402,species52,2
49,68,49_68,3402,species166,5
49,68,49_68,3402,species371,8
49,68,49_68,3402,species227,5
49,68,49_68,3402,species237,5
71,86,71_86,4303,species126,1
71,86,71_86,4303,species295,3
71,86,71_86,4303,species166,1
71,86,71_86,4303,species331,6
71,86,71_86,4303,species303,6
71,86,71_86,4303,species308,4
71,86,71_86,4303,species227,2
71,86,71_86,4303,species291,5
8,23,8_23,1100,species153,4
8,23,8_23,1100,species266,10
8,23,8_23,1100,species237,8
8,23,8_23,1100,species374,1
8,23,8_23,1100,species129,10
8,23,8_23,1100,species295,10
55,27,55_27,1302,species264,1
55,27,55_27,1302,species61,2
55,27,55_27,1302,species276,11
55,27,55_27,1302,species260,10
55,27,55_27,1302,species166,3
55,27,55_27,1302,species237,6
55,27,55_27,1302,species371,5
55,27,55_27,1302,species172,11
55,27,55_27,1302,species295,8
94,36,94_36,1804,species78,11
94,36,94_36,1804,species174,10
94,36,94_36,1804,species290,6
94,36,94_36,1804,species153,5
94,36,94_36,1804,species3,9
94,36,94_36,1804,species249,8
94,36,94_36,1804,species374,8
94,36,94_36,1804,species129,6
94,36,94_36,1804,species59,3
94,36,94_36,1804,species295,3
94,36,94_36,1804,species159,6
94,36,94_36,1804,species331,1
94,36,94_36,1804,species371,6
94,36,94_36,1804,species166,11
27,57,27_57,2801,species177,7
27,57,27_57,2801,species175,1
27,57,27_57,2801,species368,7
27,57,27_57,2801,species303,1
27,57,27_57,2801,species164,9
27,57,27_57,2801,species52,4
27,57,27_57,2801,species227,11
27,57,27_57,2801,species295,10
27,57,27_57,2801,species371,7
27,57,27_57,2801,species166,6
26,71,26_71,3501,species276,7
26,71,26_71,3501,species228,1
26,71,26_71,3501,species266,8
26,71,26_71,3501,species308,8
26,71,26_71,3501,species52,8
26,71,26_71,3501,species374,2
26,71,26_71,3501,species295,4
26,71,26_71,3501,species331,10
26,71,26_71,3501,species371,10
26,71,26_71,3501,species166,7
49,35,49_35,1702,species121,3
49,35,49_35,1702,species302,2
49,35,49_35,1702,species161,2
49,35,49_35,1702,species295,5
49,35,49_35,1702,species159,8
49,35,49_35,1702,species371,10
42,56,42_56,2802,species46,11
42,56,42_56,2802,species129,4
42,56,42_56,2802,species371,9
42,56,42_56,2802,species59,4
42,56,42_56,2802,species226,10
42,56,42_56,2802,species166,2
42,56,42_56,2802,species172,7
42,56,42_56,2802,species331,8
42,56,42_56,2802,species391,5
42,56,42_56,2802,species159,5
42,56,42_56,2802,species9,8
42,56,42_56,2802,species374,1
42,56,42_56,2802,species291,7
42,56,42_56,2802,species49,4
15,89,15_89,4400,species391,3
15,89,15_89,4400,species49,7
15,89,15_89,4400,species130,1
15,89,15_89,4400,species288,2
15,89,15_89,4400,species237,11
15,89,15_89,4400,species166,8
19,46,19_46,2300,species308,6
19,46,19_46,2300,species70,5
19,46,19_46,2300,species249,5
19,46,19_46,2300,species166,7
19,46,19_46,2300,species164,4
19,46,19_46,2300,species371,2
53,78,53_78,3902,species323,3
53,78,53_78,3902,species130,8
53,78,53_78,3902,species371,7
53,78,53_78,3902,species295,6
53,78,53_78,3902,species166,9
53,78,53_78,3902,species175,2
4,70,4_70,3500,species302,9
4,70,4_70,3500,species249,6
4,70,4_70,3500,species164,1
4,70,4_70,3500,species237,1
4,70,4_70,3500,species166,9
4,70,4_70,3500,species371,9
4,70,4_70,3500,species49,2
55,17,55_17,802,species174,1
55,17,55_17,802,species11,10
55,17,55_17,802,species175,8
55,17,55_17,802,species52,7
55,17,55_17,802,species371,5
97,69,97_69,3404,species276,2
97,69,97_69,3404,species3,3
97,69,97_69,3404,species368,1
97,69,97_69,3404,species49,7
97,69,97_69,3404,species288,3
97,69,97_69,3404,species291,7
97,69,97_69,3404,species374,9
97,69,97_69,3404,species129,9
97,69,97_69,3404,species295,10
97,69,97_69,3404,species159,8
97,69,97_69,3404,species166,11
97,69,97_69,3404,species371,3
97,69,97_69,3404,species237,3
97,69,97_69,3404,species331,8
97,69,97_69,3404,species391,9
29,75,29_75,3701,species354,6
29,75,29_75,3701,species166,10
29,75,29_75,3701,species237,2
29,75,29_75,3701,species371,6
29,75,29_75,3701,species331,2
29,75,29_75,3701,species303,5
29,75,29_75,3701,species295,2
29,75,29_75,3701,species227,8
29,75,29_75,3701,species129,9
29,75,29_75,3701,species159,7
29,75,29_75,3701,species260,2
29,75,29_75,3701,species164,3
29,75,29_75,3701,species393,2
29,75,29_75,3701,species5,5
29,75,29_75,3701,species249,4
29,75,29_75,3701,species308,6
29,75,29_75,3701,species52,9
29,75,29_75,3701,species49,1
29,75,29_75,3701,species374,8
29,75,29_75,3701,species391,2
27,64,27_64,3201,species119,8
27,64,27_64,3201,species237,6
27,64,27_64,3201,species374,4
27,64,27_64,3201,species129,8
27,64,27_64,3201,species295,3
27,64,27_64,3201,species159,1
27,64,27_64,3201,species371,8
27,64,27_64,3201,species171,1
27,64,27_64,3201,species166,5
27,64,27_64,3201,species266,8
6,29,6_29,1400,species371,2
6,29,6_29,1400,species161,4
6,29,6_29,1400,species172,2
6,29,6_29,1400,species59,10
6,29,6_29,1400,species324,9
6,29,6_29,1400,species166,4
6,29,6_29,1400,species331,10
50,91,50_91,4502,species81,1
50,91,50_91,4502,species153,1
50,91,50_91,4502,species52,6
50,91,50_91,4502,species331,8
77,23,77_23,1103,species75,11
77,23,77_23,1103,species288,2
77,23,77_23,1103,species371,8
77,23,77_23,1103,species166,10
77,23,77_23,1103,species237,3
62,65,62_65,3203,species372,3
62,65,62_65,3203,species230,11
62,65,62_65,3203,species291,11
62,65,62_65,3203,species237,6
62,65,62_65,3203,species371,6
52,9,52_9,402,species166,11
52,9,52_9,402,species298,11
52,9,52_9,402,species295,7
92,67,92_67,3304,species368,7
92,67,92_67,3304,species52,8
92,67,92_67,3304,species371,1
92,67,92_67,3304,species166,4
92,67,92_67,3304,species164,1
92,67,92_67,3304,species397,6
92,67,92_67,3304,species159,8
92,67,92_67,3304,species331,6
83,60,83_60,3004,species75,4
83,60,83_60,3004,species397,2
83,60,83_60,3004,species260,4
83,60,83_60,3004,species308,2
83,60,83_60,3004,species52,9
83,60,83_60,3004,species129,9
0,51,0_51,2500,species59,10
0,51,0_51,2500,species288,6
0,51,0_51,2500,species260,8
0,51,0_51,2500,species166,2
0,51,0_51,2500,species371,10
0,51,0_51,2500,species129,4
0,51,0_51,2500,species49,9
0,51,0_51,2500,species287,5
0,51,0_51,2500,species230,8
0,51,0_51,2500,species237,2
61,56,61_56,2803,species97,3
61,56,61_56,2803,species153,11
61,56,61_56,2803,species119,10
61,56,61_56,2803,species391,5
61,56,61_56,2803,species371,9
29,51,29_51,2501,species371,6
29,51,29_51,2501,species166,7
29,51,29_51,2501,species331,1
29,51,29_51,2501,species119,4
29,51,29_51,2501,species288,4
29,51,29_51,2501,species308,5
29,51,29_51,2501,species129,8
29,51,29_51,2501,species81,7
29,51,29_51,2501,species374,6
29,51,29_51,2501,species280,11
12,36,12_36,1800,species302,2
12,36,12_36,1800,species227,7
12,36,12_36,1800,species237,4
12,36,12_36,1800,species129,5
12,36,12_36,1800,species59,4
68,89,68_89,4403,species164,1
68,89,68_89,4403,species166,8
68,89,68_89,4403,species227,6
68,89,68_89,4403,species175,8
68,89,68_89,4403,species295,11
68,89,68_89,4403,species52,2
68,89,68_89,4403,species308,5
41,80,41_80,4002,species251,9
41,80,41_80,4002,species175,6
41,80,41_80,4002,species249,3
41,80,41_80,4002,species59,10
41,80,41_80,4002,species371,8
41,80,41_80,4002,species159,11
41,80,41_80,4002,species49,2
41,80,41_80,4002,species368,2
41,80,41_80,4002,species166,8
41,80,41_80,4002,species226,4
41,80,41_80,4002,species227,7
41,80,41_80,4002,species303,11
41,80,41_80,4002,species331,1
24,32,24_32,1601,species359,4
24,32,24_32,1601,species231,11
24,32,24_32,1601,species276,5
24,32,24_32,1601,species390,10
24,32,24_32,1601,species298,5
24,32,24_32,1601,species228,11
24,32,24_32,1601,species171,9
24,32,24_32,1601,species119,10
24,32,24_32,1601,species49,11
24,32,24_32,1601,species227,7
24,32,24_32,1601,species291,7
24,32,24_32,1601,species374,8
24,32,24_32,1601,species59,5
24,32,24_32,1601,species159,6
24,32,24_32,1601,species371,11
24,32,24_32,1601,species166,5
63,47,63_47,2303,species166,1
63,47,63_47,2303,species374,4
63,47,63_47,2303,species371,2
63,47,63_47,2303,species172,5
63,47,63_47,2303,species331,2
63,47,63_47,2303,species249,11
63,47,63_47,2303,species59,4
63,47,63_47,2303,species159,6
63,47,63_47,2303,species298,9
63,47,63_47,2303,species368,7
63,47,63_47,2303,species119,10
63,47,63_47,2303,species164,8
63,47,63_47,2303,species46,6
63,47,63_47,2303,species115,6
79,45,79_45,2203,species11,8
79,45,79_45,2203,species161,2
79,45,79_45,2203,species52,11
79,45,79_45,2203,species227,7
79,45,79_45,2203,species374,1
79,45,79_45,2203,species129,8
79,45,79_45,2203,species331,8
79,45,79_45,2203,species371,9
79,45,79_45,2203,species166,9
78,25,78_25,1203,species11,2
78,25,78_25,1203,species175,3
78,25,78_25,1203,species371,11
78,25,78_25,1203,species166,2
78,25,78_25,1203,species249,7
78,25,78_25,1203,species331,4
78,25,78_25,1203,species172,10
22,76,22_76,3801,species171,9
22,76,22_76,3801,species130,2
22,76,22_76,3801,species172,9
22,76,22_76,3801,species237,4
22,76,22_76,3801,species331,11
22,76,22_76,3801,species166,4
22,76,22_76,3801,species227,3
22,76,22_76,3801,species129,3
22,76,22_76,3801,species371,3
13,95,13_95,4700,species323,9
13,95,13_95,4700,species260,9
13,95,13_95,4700,species248,2
13,95,13_95,4700,species175,5
13,95,13_95,4700,species303,10
13,95,13_95,4700,species172,4
13,95,13_95,4700,species291,7
13,95,13_95,4700,species237,6
13,95,13_95,4700,species295,5
13,95,13_95,4700,species159,1
13,95,13_95,4700,species331,2
13,95,13_95,4700,species371,10
13,95,13_95,4700,species166,10
58,51,58_51,2502,species150,3
58,51,58_51,2502,species161,7
58,51,58_51,2502,species49,7
58,51,58_51,2502,species249,4
58,51,58_51,2502,species303,1
58,51,58_51,2502,species166,10
13,49,13_49,2400,species276,9
13,49,13_49,2400,species298,11
13,49,13_49,2400,species248,10
13,49,13_49,2400,species175,7
13,49,13_49,2400,species391,3
13,49,13_49,2400,species164,9
13,49,13_49,2400,species371,10
13,49,13_49,2400,species331,10
13,49,13_49,2400,species226,11
13,49,13_49,2400,species166,2
92,13,92_13,604,species228,9
92,13,92_13,604,species3,7
92,13,92_13,604,species266,7
92,13,92_13,604,species249,6
92,13,92_13,604,species295,11
92,13,92_13,604,species331,4
92,13,92_13,604,species371,11
92,13,92_13,604,species166,5
92,13,92_13,604,species288,7
92,13,92_13,604,species374,7
90,21,90_21,1004,species371,3
90,21,90_21,1004,species49,10
90,21,90_21,1004,species166,8
90,21,90_21,1004,species295,9
90,21,90_21,1004,species324,5
90,21,90_21,1004,species130,3
90,21,90_21,1004,species59,9
90,21,90_21,1004,species159,4
90,21,90_21,1004,species331,3
36,63,36_63,3101,species92,2
36,63,36_63,3101,species298,2
36,63,36_63,3101,species303,8
36,63,36_63,3101,species166,3
36,63,36_63,3101,species371,2
36,63,36_63,3101,species288,9
88,26,88_26,1304,species371,8
88,26,88_26,1304,species308,1
88,26,88_26,1304,species144,1
16,69,16_69,3400,species175,3
16,69,16_69,3400,species266,2
16,69,16_69,3400,species249,1
16,69,16_69,3400,species291,3
16,69,16_69,3400,species59,5
16,69,16_69,3400,species295,8
16,69,16_69,3400,species371,9
11,22,11_22,1100,species131,5
11,22,11_22,1100,species368,5
11,22,11_22,1100,species166,2
11,22,11_22,1100,species129,7
11,22,11_22,1100,species371,10
11,22,11_22,1100,species130,7
30,69,30_69,3401,species46,1
30,69,30_69,3401,species371,11
30,69,30_69,3401,species166,6
30,69,30_69,3401,species227,3
30,69,30_69,3401,species59,5
30,69,30_69,3401,species331,5
30,69,30_69,3401,species374,5
73,45,73_45,2203,species164,9
73,45,73_45,2203,species52,6
73,45,73_45,2203,species59,6
73,45,73_45,2203,species371,4
73,45,73_45,2203,species167,5
30,92,30_92,4601,species392,11
30,92,30_92,4601,species49,4
30,92,30_92,4601,species249,2
30,92,30_92,4601,species52,1
30,92,30_92,4601,species129,5
30,92,30_92,4601,species331,3
33,95,33_95,4701,species364,6
33,95,33_95,4701,species166,11
33,95,33_95,4701,species331,1
33,95,33_95,4701,species129,2
33,95,33_95,4701,species164,3
33,95,33_95,4701,species159,9
33,95,33_95,4701,species371,11
33,95,33_95,4701,species291,1
33,95,33_95,4701,species374,4
33,95,33_95,4701,species5,7
31,24,31_24,1201,species260,4
31,24,31_24,1201,species175,1
31,24,31_24,1201,species368,7
31,24,31_24,1201,species391,3
31,24,31_24,1201,species249,1
31,24,31_24,1201,species237,6
31,24,31_24,1201,species59,1
31,24,31_24,1201,species295,5
31,24,31_24,1201,species331,1
31,24,31_24,1201,species371,1
31,24,31_24,1201,species166,10
55,12,55_12,602,species9,7
55,12,55_12,602,species28,5
55,12,55_12,602,species160,11
55,12,55_12,602,species350,8
55,12,55_12,602,species231,7
55,12,55_12,602,species5,7
55,12,55_12,602,species333,9
55,12,55_12,602,species298,4
55,12,55_12,602,species29,8
55,12,55_12,602,species150,9
55,12,55_12,602,species153,5
55,12,55_12,602,species119,2
55,12,55_12,602,species368,6
55,12,55_12,602,species49,7
55,12,55_12,602,species249,4
55,12,55_12,602,species164,7
55,12,55_12,602,species172,9
55,12,55_12,602,species288,6
55,12,55_12,602,species291,1
55,12,55_12,602,species374,1
55,12,55_12,602,species59,6
55,12,55_12,602,species295,9
55,12,55_12,602,species159,7
55,12,55_12,602,species371,5
55,12,55_12,602,species166,10
29,41,29_41,2001,species166,3
29,41,29_41,2001,species291,3
29,41,29_41,2001,species153,2
29,41,29_41,2001,species129,6
78,83,78_83,4103,species295,11
78,83,78_83,4103,species59,7
78,83,78_83,4103,species166,7
78,83,78_83,4103,species249,9
78,83,78_83,4103,species161,11
78,83,78_83,4103,species371,8
23,73,23_73,3601,species11,6
23,73,23_73,3601,species260,2
23,73,23_73,3601,species119,9
23,73,23_73,3601,species3,1
23,73,23_73,3601,species49,1
23,73,23_73,3601,species288,2
23,73,23_73,3601,species374,7
23,73,23_73,3601,species59,1
23,73,23_73,3601,species371,3
23,73,23_73,3601,species166,8
57,48,57_48,2402,species331,4
57,48,57_48,2402,species295,3
57,48,57_48,2402,species288,6
57,48,57_48,2402,species371,7
57,48,57_48,2402,species374,11
57,48,57_48,2402,species159,9
57,48,57_48,2402,species166,3
31,73,31_73,3601,species164,4
31,73,31_73,3601,species331,11
31,73,31_73,3601,species371,11
31,73,31_73,3601,species166,8
31,73,31_73,3601,species150,4
31,73,31_73,3601,species374,7
29,98,29_98,4901,species237,11
29,98,29_98,4901,species331,11
29,98,29_98,4901,species371,1
29,98,29_98,4901,species159,6
29,98,29_98,4901,species166,9
29,98,29_98,4901,species323,7
29,98,29_98,4901,species374,3
29,98,29_98,4901,species302,2
78,2,78_2,103,species3,1
78,2,78_2,103,species249,6
78,2,78_2,103,species52,6
78,2,78_2,103,species331,4
78,2,78_2,103,species166,4
78,2,78_2,103,species371,1
78,2,78_2,103,species164,3
78,2,78_2,103,species303,4
78,2,78_2,103,species59,4
57,94,57_94,4702,species321,4
57,94,57_94,4702,species367,11
57,94,57_94,4702,species166,1
57,94,57_94,4702,species61,7
57,94,57_94,4702,species331,9
57,94,57_94,4702,species227,9
51,65,51_65,3202,species172,3
51,65,51_65,3202,species291,3
51,65,51_65,3202,species237,1
51,65,51_65,3202,species331,6
51,65,51_65,3202,species371,3
51,65,51_65,3202,species166,6
46,23,46_23,1102,species166,2
46,23,46_23,1102,species368,9
46,23,46_23,1102,species49,11
46,23,46_23,1102,species159,10
46,23,46_23,1102,species164,5
46,23,46_23,1102,species52,11
46,23,46_23,1102,species331,7
46,23,46_23,1102,species237,9
46,23,46_23,1102,species59,8
46,23,46_23,1102,species374,10
27,18,27_18,901,species61,3
27,18,27_18,901,species367,8
27,18,27_18,901,species324,2
27,18,27_18,901,species130,4
27,18,27_18,901,species59,5
27,18,27_18,901,species295,3
27,18,27_18,901,species331,7
27,18,27_18,901,species166,2
95,88,95_88,4404,species338,5
95,88,95_88,4404,species44,4
95,88,95_88,4404,species228,6
95,88,95_88,4404,species230,3
95,88,95_88,4404,species391,4
95,88,95_88,4404,species164,5
95,88,95_88,4404,species288,7
95,88,95_88,4404,species331,7
76,74,76_74,3703,species290,8
76,74,76_74,3703,species358,9
76,74,76_74,3703,species3,3
76,74,76_74,3703,species295,1
76,74,76_74,3703,species166,6
76,74,76_74,3703,species371,11
96,12,96_12,604,species246,11
96,12,96_12,604,species24,2
96,12,96_12,604,species61,4
96,12,96_12,604,species390,7
96,12,96_12,604,species298,7
96,12,96_12,604,species164,3
96,12,96_12,604,species288,11
96,12,96_12,604,species237,1
96,12,96_12,604,species295,7
96,12,96_12,604,species331,9
96,12,96_12,604,species166,1
32,43,32_43,2101,species295,2
32,43,32_43,2101,species331,6
32,43,32_43,2101,species303,6
32,43,32_43,2101,species164,5
64,2,64_2,103,species166,6
64,2,64_2,103,species371,10
64,2,64_2,103,species129,1
64,2,64_2,103,species3,6
64,2,64_2,103,species331,11
64,2,64_2,103,species171,6
64,2,64_2,103,species291,4
64,2,64_2,103,species164,5
64,2,64_2,103,species311,7
64,2,64_2,103,species130,9
64,2,64_2,103,species59,4
33,14,33_14,701,species135,10
33,14,33_14,701,species75,2
33,14,33_14,701,species350,1
33,14,33_14,701,species358,1
33,14,33_14,701,species302,7
33,14,33_14,701,species368,10
33,14,33_14,701,species391,9
33,14,33_14,701,species49,3
33,14,33_14,701,species130,4
33,14,33_14,701,species164,7
33,14,33_14,701,species227,8
33,14,33_14,701,species237,9
33,14,33_14,701,species129,10
33,14,33_14,701,species331,1
33,14,33_14,701,species371,4
33,14,33_14,701,species166,5
99,20,99_20,1004,species371,5
99,20,99_20,1004,species166,10
99,20,99_20,1004,species308,4
99,20,99_20,1004,species288,11
99,20,99_20,1004,species59,2
99,20,99_20,1004,species331,9
12,35,12_35,1700,species24,9
12,35,12_35,1700,species11,1
12,35,12_35,1700,species227,11
12,35,12_35,1700,species295,8
12,35,12_35,1700,species371,7
12,35,12_35,1700,species129,11
40,81,40_81,4002,species3,6
40,81,40_81,4002,species308,11
40,81,40_81,4002,species52,11
40,81,40_81,4002,species295,3
40,81,40_81,4002,species159,2
40,81,40_81,4002,species371,5
40,81,40_81,4002,species49,6
40,81,40_81,4002,species166,2
40,81,40_81,4002,species303,1
88,41,88_41,2004,species374,5
88,41,88_41,2004,species371,3
88,41,88_41,2004,species129,1
88,41,88_41,2004,species59,10
88,41,88_41,2004,species302,4
88,41,88_41,2004,species166,10
88,41,88_41,2004,species164,5
88,41,88_41,2004,species295,8
88,41,88_41,2004,species308,8
88,41,88_41,2004,species49,2
32,81,32_81,4001,species230,3
32,81,32_81,4001,species171,4
32,81,32_81,4001,species227,10
32,81,32_81,4001,species374,9
32,81,32_81,4001,species166,5
88,43,88_43,2104,species368,6
88,43,88_43,2104,species308,10
88,43,88_43,2104,species237,4
88,43,88_43,2104,species129,4
88,43,88_43,2104,species166,1
11,78,11_78,3900,species374,8
11,78,11_78,3900,species59,6
11,78,11_78,3900,species371,1
11,78,11_78,3900,species331,2
11,78,11_78,3900,species15,4
11,78,11_78,3900,species260,5
11,78,11_78,3900,species130,11
11,78,11_78,3900,species166,7
11,78,11_78,3900,species92,3
11,78,11_78,3900,species303,8
33,13,33_13,601,species298,5
33,13,33_13,601,species391,9
33,13,33_13,601,species75,1
33,13,33_13,601,species166,6
33,13,33_13,601,species172,2
33,13,33_13,601,species129,6
33,13,33_13,601,species368,10
33,13,33_13,601,species249,5
42,99,42_99,4902,species172,4
42,99,42_99,4902,species302,11
42,99,42_99,4902,species295,5
42,99,42_99,4902,species150,3
10,50,10_50,2500,species364,11
10,50,10_50,2500,species166,1
10,50,10_50,2500,species371,4
10,50,10_50,2500,species119,1
10,50,10_50,2500,species374,1
10,50,10_50,2500,species331,5
10,50,10_50,2500,species164,6
26,8,26_8,401,species146,5
26,8,26_8,401,species47,2
26,8,26_8,401,species11,2
26,8,26_8,401,species230,2
26,8,26_8,401,species302,2
26,8,26_8,401,species49,8
26,8,26_8,401,species52,7
26,8,26_8,401,species291,1
26,8,26_8,401,species237,5
26,8,26_8,401,species59,10
26,8,26_8,401,species166,8
85,96,85_96,4804,species167,6
85,96,85_96,4804,species159,1
85,96,85_96,4804,species166,11
85,96,85_96,4804,species52,8
85,96,85_96,4804,species164,8
85,96,85_96,4804,species371,7
85,96,85_96,4804,species331,6
85,96,85_96,4804,species368,11
85,96,85_96,4804,species291,3
61,75,61_75,3703,species291,6
61,75,61_75,3703,species288,11
61,75,61_75,3703,species371,4
61,75,61_75,3703,species166,6
61,75,61_75,3703,species129,10
61,75,61_75,3703,species324,2
61,75,61_75,3703,species49,4
61,75,61_75,3703,species52,5
61,75,61_75,3703,species237,8
61,75,61_75,3703,species368,10
61,75,61_75,3703,species295,4
61,75,61_75,3703,species251,1
61,75,61_75,3703,species331,9
61,75,61_75,3703,species390,9
96,63,96_63,3104,species303,6
96,63,96_63,3104,species374,8
96,63,96_63,3104,species371,4
96,63,96_63,3104,species166,3
96,63,96_63,3104,species59,5
96,63,96_63,3104,species159,1
96,63,96_63,3104,species295,3
96,63,96_63,3104,species324,4
96,63,96_63,3104,species331,5
96,63,96_63,3104,species237,4
96,63,96_63,3104,species290,8
96,63,96_63,3104,species92,10
96,63,96_63,3104,species49,2
96,63,96_63,3104,species333,8
96,63,96_63,3104,species260,10
40,28,40_28,1402,species153,4
40,28,40_28,1402,species288,7
40,28,40_28,1402,species227,6
40,28,40_28,1402,species374,2
40,28,40_28,1402,species371,9
40,28,40_28,1402,species166,10
85,59,85_59,2904,species371,5
85,59,85_59,2904,species166,4
85,59,85_59,2904,species52,10
85,59,85_59,2904,species291,5
33,68,33_68,3401,species167,6
33,68,33_68,3401,species175,1
33,68,33_68,3401,species295,2
33,68,33_68,3401,species371,6
33,68,33_68,3401,species166,2
33,68,33_68,3401,species331,7
33,68,33_68,3401,species227,1
95,78,95_78,3904,species166,6
95,78,95_78,3904,species59,7
95,78,95_78,3904,species230,3
95,78,95_78,3904,species371,11
57,54,57_54,2702,species371,9
57,54,57_54,2702,species166,8
57,54,57_54,2702,species302,8
57,54,57_54,2702,species350,1
20,22,20_22,1101,species166,1
20,22,20_22,1101,species288,9
20,22,20_22,1101,species371,3
20,22,20_22,1101,species129,7
20,22,20_22,1101,species324,4
20,22,20_22,1101,species308,3
20,22,20_22,1101,species249,2
20,22,20_22,1101,species59,7
20,22,20_22,1101,species159,3
20,22,20_22,1101,species227,6
20,22,20_22,1101,species331,6
81,45,81_45,2204,species262,2
81,45,81_45,2204,species11,3
81,45,81_45,2204,species172,11
81,45,81_45,2204,species288,11
81,45,81_45,2204,species159,3
81,45,81_45,2204,species166,3
25,22,25_22,1101,species59,2
25,22,25_22,1101,species331,10
25,22,25_22,1101,species172,11
25,22,25_22,1101,species161,9
25,22,25_22,1101,species374,2
25,22,25_22,1101,species358,7
96,80,96_80,4004,species75,9
96,80,96_80,4004,species74,3
96,80,96_80,4004,species3,1
96,80,96_80,4004,species249,6
96,80,96_80,4004,species237,4
96,80,96_80,4004,species129,8
96,80,96_80,4004,species371,1
96,80,96_80,4004,species166,5
90,96,90_96,4804,species323,7
90,96,90_96,4804,species49,2
90,96,90_96,4804,species249,9
